user_id,month,player_value
user_218,2024-02,149.13
user_218,2024-03,55.82
user_218,2024-04,121.63
user_218,2024-05,243.69
user_218,2024-06,36.36
user_218,2024-07,1.28
user_218,2024-08,24.01
user_218,2024-09,0.51
user_218,2024-10,227.56
user_218,2024-11,336.81
user_218,2024-12,180.11
user_219,2024-01,12.54
user_219,2024-02,4.57
user_219,2024-03,186.6
user_219,2024-04,231.73
user_219,2024-05,133.48
user_219,2024-06,34.05
user_219,2024-07,2807.43
user_219,2024-08,68.46
user_219,2024-09,9.22
user_219,2024-10,317.81
user_219,2024-11,65.88
user_219,2024-12,116.64
user_220,2024-01,43.9
user_220,2024-02,259.89
user_220,2024-03,605.05
user_220,2024-04,93.49
user_220,2024-05,5.4
user_220,2024-06,45.35
user_220,2024-07,13.17
user_220,2024-08,7.76
user_220,2024-09,203.91
user_220,2024-10,47.76
user_220,2024-11,77.87
user_220,2024-12,245.47
user_221,2024-01,33.45
user_221,2024-02,54.39
user_221,2024-03,159.33
user_221,2024-04,4.27
user_221,2024-05,10.09
user_221,2024-06,20.99
user_221,2024-07,11.35
user_221,2024-08,30.48
user_221,2024-09,113.19
user_221,2024-10,6.5
user_221,2024-11,7.15
user_221,2024-12,4.47
user_222,2024-01,333.44
user_222,2024-02,301.25
user_222,2024-03,186.47
user_222,2024-04,4.07
user_222,2024-05,30.59
user_222,2024-06,2429.58
user_222,2024-07,41.56
user_222,2024-08,24.88
user_222,2024-09,70.74
user_222,2024-10,26.92
user_222,2024-11,33.11
user_222,2024-12,445.6
user_223,2024-01,280.82
user_223,2024-02,599.71
user_223,2024-03,178.34
user_223,2024-04,9.46
user_223,2024-05,34.54
user_223,2024-06,100.84
user_223,2024-07,15.49
user_223,2024-08,3.13
user_223,2024-09,169.73
user_223,2024-10,5.83
user_223,2024-11,284.13
user_223,2024-12,39.25
user_224,2024-01,2.23
user_224,2024-02,19.43
user_224,2024-03,12.81
user_224,2024-04,21.59
user_224,2024-05,3.48
user_224,2024-06,159.58
user_224,2024-07,76.09
user_224,2024-08,19.93
user_224,2024-09,292.53
user_224,2024-10,34.17
user_224,2024-11,8608.5
user_224,2024-12,0.99
user_225,2024-01,398.96
user_225,2024-02,4767.25
user_225,2024-03,1890.21
user_225,2024-04,18.69
user_225,2024-05,49.91
user_225,2024-06,100.21
user_225,2024-07,30.21
user_225,2024-08,0.57
user_225,2024-09,63.59
user_225,2024-10,7.68
user_225,2024-11,87.95
user_225,2024-12,23.42
user_226,2024-01,56.59
user_226,2024-02,7.45
user_226,2024-03,46.66
user_226,2024-04,2.71
user_226,2024-05,19.03
user_226,2024-06,2.14
user_226,2024-07,74.98
user_226,2024-08,634.29
user_226,2024-09,143.81
user_226,2024-10,10.32
user_226,2024-11,98.79
user_226,2024-12,180.86
user_227,2024-01,322.55
user_227,2024-02,53.36
user_227,2024-03,5.5
user_227,2024-04,1.15
user_227,2024-05,257.86
user_227,2024-06,23.21
user_227,2024-07,62.38
user_227,2024-08,104.84
user_227,2024-09,2.58
user_227,2024-10,3935.77
user_227,2024-11,1380.65
user_227,2024-12,519.17
user_228,2024-01,5691.04
user_228,2024-02,104.62
user_228,2024-03,26.21
user_228,2024-04,144.13
user_228,2024-05,15.68
user_228,2024-06,9.23
user_228,2024-07,442.12
user_228,2024-08,146.16
user_228,2024-09,81.79
user_228,2024-10,981.13
user_228,2024-11,2364.17
user_228,2024-12,19.82
user_229,2024-01,542.04
user_229,2024-02,24.77
user_229,2024-03,92.41
user_229,2024-04,3848.74
user_229,2024-05,1.99
user_229,2024-06,1418.57
user_229,2024-07,20.47
user_229,2024-08,136.82
user_229,2024-09,40.32
user_229,2024-10,48.11
user_229,2024-11,232.77
user_229,2024-12,195.42
user_230,2024-01,371.94
user_230,2024-02,5.81
user_230,2024-03,49.05
user_230,2024-04,10.25
user_230,2024-05,125.86
user_230,2024-06,6.42
user_230,2024-07,4.88
user_230,2024-08,2.51
user_230,2024-09,60.73
user_230,2024-10,353.06
user_230,2024-11,35.48
user_230,2024-12,57.53
user_231,2024-01,39.13
user_231,2024-02,117.59
user_231,2024-03,110.31
user_231,2024-04,162.99
user_231,2024-05,20.69
user_231,2024-06,142.16
user_231,2024-07,365.31
user_231,2024-08,521.71
user_231,2024-09,477.62
user_231,2024-10,2.7
user_231,2024-11,26.39
user_231,2024-12,14.58
user_232,2024-01,9.38
user_232,2024-02,28.84
user_232,2024-03,127.78
user_232,2024-04,317.76
user_232,2024-05,113.56
user_232,2024-06,100.66
user_232,2024-07,269.11
user_232,2024-08,130.96
user_232,2024-09,104.16
user_232,2024-10,0.54
user_232,2024-11,10.92
user_232,2024-12,827.87
user_233,2024-01,9.81
user_233,2024-02,874.92
user_233,2024-03,33.46
user_233,2024-04,69.54
user_233,2024-05,435.24
user_233,2024-06,28.5
user_233,2024-07,12.02
user_233,2024-08,5.24
user_233,2024-09,907.56
user_233,2024-10,23.85
user_233,2024-11,2.39
user_233,2024-12,33.94
user_234,2024-01,38.06
user_234,2024-02,80.26
user_234,2024-03,66.75
user_234,2024-04,1177.43
user_234,2024-05,8858.28
user_234,2024-06,1.26
user_234,2024-07,128.56
user_234,2024-08,362.96
user_234,2024-09,5.93
user_234,2024-10,2.1
user_234,2024-11,7.32
user_234,2024-12,8.22
user_235,2024-01,8.45
user_235,2024-02,42.97
user_235,2024-03,18.21
user_235,2024-04,63.05
user_235,2024-05,49.66
user_235,2024-06,8.21
user_235,2024-07,15.12
user_235,2024-08,21.68
user_235,2024-09,927.44
user_235,2024-10,427.7
user_235,2024-11,54.92
user_235,2024-12,13.63
user_236,2024-01,36.86
user_236,2024-02,1802.45
user_236,2024-03,1351.93
user_236,2024-04,14.36
user_236,2024-05,98.0
user_236,2024-06,728.17
user_236,2024-07,73.86
user_236,2024-08,2255.94
user_236,2024-09,224.32
user_236,2024-10,1.1
user_236,2024-11,2477.28
user_236,2024-12,197.31
user_237,2024-01,106.56
user_237,2024-02,2527.31
user_237,2024-03,26.74
user_237,2024-04,2.71
user_237,2024-05,243.95
user_237,2024-06,11.36
user_237,2024-07,6.2
user_237,2024-08,109.11
user_237,2024-09,124.66
user_237,2024-10,55.98
user_237,2024-11,81.39
user_237,2024-12,325.53
user_238,2024-01,17.84
user_238,2024-02,328.35
user_238,2024-03,13.67
user_238,2024-04,37.61
user_238,2024-05,1.46
user_238,2024-06,122.05
user_238,2024-07,44.27
user_238,2024-08,370.47
user_238,2024-09,70.09
user_238,2024-10,47.26
user_238,2024-11,225.26
user_238,2024-12,482.95
user_239,2024-01,85.63
user_239,2024-02,4.27
user_239,2024-03,74.39
user_239,2024-04,4.44
user_239,2024-05,0.32
user_239,2024-06,572.82
user_239,2024-07,13.3
user_239,2024-08,69.01
user_239,2024-09,36.69
user_239,2024-10,111.04
user_239,2024-11,1.51
user_239,2024-12,17.34
user_240,2024-01,225.37
user_240,2024-02,554.31
user_240,2024-03,20.87
user_240,2024-04,997.24
user_240,2024-05,66.55
user_240,2024-06,21.01
user_240,2024-07,8.78
user_240,2024-08,118.48
user_240,2024-09,95.24
user_240,2024-10,4.23
user_240,2024-11,28.94
user_240,2024-12,9.55
user_241,2024-01,612.07
user_241,2024-02,1.93
user_241,2024-03,247.89
user_241,2024-04,47.0
user_241,2024-05,32.18
user_241,2024-06,1.79
user_241,2024-07,23.12
user_241,2024-08,13.51
user_241,2024-09,61.96
user_241,2024-10,92.8
user_241,2024-11,235.95
user_241,2024-12,64.27
user_242,2024-01,370.13
user_242,2024-02,1134.47
user_242,2024-03,55.7
user_242,2024-04,2617.03
user_242,2024-05,313.57
user_242,2024-06,446.82
user_242,2024-07,2.23
user_242,2024-08,47.33
user_242,2024-09,18.43
user_242,2024-10,545.53
user_242,2024-11,1.48
user_242,2024-12,188.04
user_243,2024-01,766.53
user_243,2024-02,5.75
user_243,2024-03,145.45
user_243,2024-04,13.64
user_243,2024-05,27.08
user_243,2024-06,8.37
user_243,2024-07,9.95
user_243,2024-08,1086.19
user_243,2024-09,33.27
user_243,2024-10,12.14
user_243,2024-11,703.58
user_243,2024-12,23.89
user_244,2024-01,5.28
user_244,2024-02,9.92
user_244,2024-03,1730.56
user_244,2024-04,19.64
user_244,2024-05,152.09
user_244,2024-06,12.07
user_244,2024-07,30.96
user_244,2024-08,110.28
user_244,2024-09,3.92
user_244,2024-10,26.29
user_244,2024-11,40.16
user_244,2024-12,35.8
user_245,2024-01,517.1
user_245,2024-02,64.68
user_245,2024-03,195.8
user_245,2024-04,388.91
user_245,2024-05,1.72
user_245,2024-06,26.75
user_245,2024-07,1339.2
user_245,2024-08,64.44
user_245,2024-09,270.07
user_245,2024-10,245.33
user_245,2024-11,85.4
user_245,2024-12,8.67
user_246,2024-01,56.08
user_246,2024-02,156.89
user_246,2024-03,79.91
user_246,2024-04,80.99
user_246,2024-05,483.31
user_246,2024-06,15.0
user_246,2024-07,343.9
user_246,2024-08,1862.4
user_246,2024-09,5197.22
user_246,2024-10,370.06
user_246,2024-11,32.75
user_246,2024-12,36.01
user_247,2024-01,7.83
user_247,2024-02,124.67
user_247,2024-03,14.68
user_247,2024-04,10.6
user_247,2024-05,105.7
user_247,2024-06,27.99
user_247,2024-07,3.49
user_247,2024-08,62.24
user_247,2024-09,60.49
user_247,2024-10,280.65
user_247,2024-11,10.32
user_247,2024-12,24.37
user_248,2024-01,17.39
user_248,2024-02,327.53
user_248,2024-03,414.25
user_248,2024-04,46.48
user_248,2024-05,36.39
user_248,2024-06,223.88
user_248,2024-07,16.36
user_248,2024-08,140.49
user_248,2024-09,98.78
user_248,2024-10,2369.86
user_248,2024-11,4.25
user_248,2024-12,2.12
user_249,2024-01,706.65
user_249,2024-02,26.08
user_249,2024-03,24.22
user_249,2024-04,2.4
user_249,2024-05,34.87
user_249,2024-06,121.39
user_249,2024-07,13.57
user_249,2024-08,19.07
user_249,2024-09,94.45
user_249,2024-10,654.76
user_249,2024-11,626.9
user_249,2024-12,147.52
user_250,2024-01,7.67
user_250,2024-02,290.33
user_250,2024-03,3.69
user_250,2024-04,47.01
user_250,2024-05,24.92
user_250,2024-06,48.48
user_250,2024-07,84.27
user_250,2024-08,215.91
user_250,2024-09,1534.72
user_250,2024-10,89.75
user_250,2024-11,11.04
user_250,2024-12,998.97
user_251,2024-01,32.71
user_251,2024-02,88.09
user_251,2024-03,20.03
user_251,2024-04,32.51
user_251,2024-05,15.59
user_251,2024-06,677.34
user_251,2024-07,318.64
user_251,2024-08,8.03
user_251,2024-09,73.66
user_251,2024-10,101.64
user_251,2024-11,565.98
user_251,2024-12,7.38
user_252,2024-01,826.78
user_252,2024-02,434.34
user_252,2024-03,20.05
user_252,2024-04,411.68
user_252,2024-05,33.94
user_252,2024-06,65.74
user_252,2024-07,50.7
user_252,2024-08,4.04
user_252,2024-09,226.73
user_252,2024-10,26.38
user_252,2024-11,6.44
user_252,2024-12,62.25
user_253,2024-01,55.44
user_253,2024-02,213.62
user_253,2024-03,9.0
user_253,2024-04,165.58
user_253,2024-05,56.2
user_253,2024-06,1268.26
user_253,2024-07,195.86
user_253,2024-08,72.86
user_253,2024-09,735.66
user_253,2024-10,250.17
user_253,2024-11,134.39
user_253,2024-12,24.89
user_254,2024-01,11.21
user_254,2024-02,64.19
user_254,2024-03,15.05
user_254,2024-04,50.8
user_254,2024-05,156.04
user_254,2024-06,16.15
user_254,2024-07,6.12
user_254,2024-08,18.6
user_254,2024-09,120.04
user_254,2024-10,1233.85
user_254,2024-11,980.0
user_254,2024-12,242.38
user_255,2024-01,51.67
user_255,2024-02,460.8
user_255,2024-03,1.3
user_255,2024-04,9.96
user_255,2024-05,0.71
user_255,2024-06,130.68
user_255,2024-07,71.92
user_255,2024-08,214.13
user_255,2024-09,7.38
user_255,2024-10,2.01
user_255,2024-11,1.24
user_255,2024-12,23.12
user_256,2024-01,664.01
user_256,2024-02,6.73
user_256,2024-03,20.09
user_256,2024-04,2.03
user_256,2024-05,218.86
user_256,2024-06,5.46
user_256,2024-07,50.8
user_256,2024-08,210.05
user_256,2024-09,182.16
user_256,2024-10,148.39
user_256,2024-11,14.49
user_256,2024-12,3.69
user_257,2024-01,378.15
user_257,2024-02,395.42
user_257,2024-03,930.25
user_257,2024-04,12.31
user_257,2024-05,274.17
user_257,2024-06,127.81
user_257,2024-07,12.79
user_257,2024-08,12.96
user_257,2024-09,50.7
user_257,2024-10,9.44
user_257,2024-11,148.39
user_257,2024-12,8.96
user_258,2024-01,766.05
user_258,2024-02,23.2
user_258,2024-03,803.32
user_258,2024-04,19.13
user_258,2024-05,2016.57
user_258,2024-06,2321.99
user_258,2024-07,63.37
user_258,2024-08,9.46
user_258,2024-09,524.8
user_258,2024-10,34.65
user_258,2024-11,103.79
user_258,2024-12,3.0
user_259,2024-01,375.04
user_259,2024-02,281.21
user_259,2024-03,6.72
user_259,2024-04,115.35
user_259,2024-05,443.52
user_259,2024-06,758.64
user_259,2024-07,76.71
user_259,2024-08,8.48
user_259,2024-09,319.79
user_259,2024-10,122.17
user_259,2024-11,6.6
user_259,2024-12,191.69
user_260,2024-01,13.17
user_260,2024-02,0.71
user_260,2024-03,236.99
user_260,2024-04,4.36
user_260,2024-05,376.11
user_260,2024-06,92.14
user_260,2024-07,52.57
user_260,2024-08,3.72
user_260,2024-09,231.62
user_260,2024-10,96.16
user_260,2024-11,395.64
user_260,2024-12,111.27
user_261,2024-01,96.9
user_261,2024-02,665.15
user_261,2024-03,26.93
user_261,2024-04,282.72
user_261,2024-05,14.96
user_261,2024-06,683.21
user_261,2024-07,148.4
user_261,2024-08,29.11
user_261,2024-09,47.93
user_261,2024-10,110.85
user_261,2024-11,0.53
user_261,2024-12,15.98
user_262,2024-01,15.32
user_262,2024-02,974.45
user_262,2024-03,778.16
user_262,2024-04,252.87
user_262,2024-05,31.56
user_262,2024-06,170.24
user_262,2024-07,101.3
user_262,2024-08,151.54
user_262,2024-09,28.2
user_262,2024-10,19.04
user_262,2024-11,19.15
user_262,2024-12,108.67
user_263,2024-01,9.09
user_263,2024-02,65.01
user_263,2024-03,10.76
user_263,2024-04,1.92
user_263,2024-05,456.01
user_263,2024-06,62.46
user_263,2024-07,45.54
user_263,2024-08,6.45
user_263,2024-09,1145.17
user_263,2024-10,15.82
user_263,2024-11,127.77
user_263,2024-12,8.89
user_264,2024-01,21459.28
user_264,2024-02,511.97
user_264,2024-03,230.05
user_264,2024-04,790.24
user_264,2024-05,0.43
user_264,2024-06,240.91
user_264,2024-07,95.74
user_264,2024-08,159.5
user_264,2024-09,153.44
user_264,2024-10,3.33
user_264,2024-11,80.75
user_264,2024-12,8078.96
user_265,2024-01,10.43
user_265,2024-02,1966.64
user_265,2024-03,5.78
user_265,2024-04,99.63
user_265,2024-05,73.58
user_265,2024-06,3.64
user_265,2024-07,14.29
user_265,2024-08,20.75
user_265,2024-09,446.49
user_265,2024-10,30.5
user_265,2024-11,216.43
user_265,2024-12,812.23
user_266,2024-01,18.61
user_266,2024-02,47.94
user_266,2024-03,5.15
user_266,2024-04,42.06
user_266,2024-05,22.19
user_266,2024-06,14.0
user_266,2024-07,106.17
user_266,2024-08,25.85
user_266,2024-09,45.34
user_266,2024-10,16.31
user_266,2024-11,215.01
user_266,2024-12,1436.38
user_267,2024-01,10.78
user_267,2024-02,118.67
user_267,2024-03,7.34
user_267,2024-04,142.75
user_267,2024-05,8.66
user_267,2024-06,7.94
user_267,2024-07,13.93
user_267,2024-08,284.81
user_267,2024-09,875.05
user_267,2024-10,10.03
user_267,2024-11,27.01
user_267,2024-12,331.82
user_268,2024-01,112.55
user_268,2024-02,26.97
user_268,2024-03,426.75
user_268,2024-04,64.04
user_268,2024-05,204.38
user_268,2024-06,1767.45
user_268,2024-07,51.76
user_268,2024-08,123.9
user_268,2024-09,6.1
user_268,2024-10,1.72
user_268,2024-11,10.05
user_268,2024-12,90.28
user_269,2024-01,505.87
user_269,2024-02,4.31
user_269,2024-03,31.75
user_269,2024-04,43.91
user_269,2024-05,53.07
user_269,2024-06,20.24
user_269,2024-07,353.71
user_269,2024-08,139.84
user_269,2024-09,124.63
user_269,2024-10,658.37
user_269,2024-11,1192.46
user_269,2024-12,11.33
user_270,2024-01,323.14
user_270,2024-02,10.86
user_270,2024-03,26.22
user_270,2024-04,1.58
user_270,2024-05,59.67
user_270,2024-06,92.67
user_270,2024-07,98.88
user_270,2024-08,367.81
user_270,2024-09,56.77
user_270,2024-10,285.46
user_270,2024-11,8669.35
user_270,2024-12,22.56
user_271,2024-01,32.38
user_271,2024-02,144.43
user_271,2024-03,208.31
user_271,2024-04,13209.16
user_271,2024-05,87.07
user_271,2024-06,53.38
user_271,2024-07,355.17
user_271,2024-08,173.23
user_271,2024-09,1417.09
user_271,2024-10,293.78
user_271,2024-11,60.67
user_271,2024-12,29.74
user_272,2024-01,1.47
user_272,2024-02,452.39
user_272,2024-03,9.54
user_272,2024-04,78.95
user_272,2024-05,18.37
user_272,2024-06,2.03
user_272,2024-07,20.64
user_272,2024-08,47.4
user_272,2024-09,38.96
user_272,2024-10,63.89
user_272,2024-11,234.54
user_272,2024-12,43.79
user_273,2024-01,16.91
user_273,2024-02,53.42
user_273,2024-03,776.3
user_273,2024-04,3.21
user_273,2024-05,36.33
user_273,2024-06,32.13
user_273,2024-07,34.62
user_273,2024-08,662.24
user_273,2024-09,11.21
user_273,2024-10,149.48
user_273,2024-11,24.53
user_273,2024-12,1790.11
user_274,2024-01,6.7
user_274,2024-02,1.62
user_274,2024-03,127.05
user_274,2024-04,43.03
user_274,2024-05,298.9
user_274,2024-06,44.91
user_274,2024-07,1.84
user_274,2024-08,57.1
user_274,2024-09,7.24
user_274,2024-10,3256.01
user_274,2024-11,3.13
user_274,2024-12,11.72
user_275,2024-01,115.51
user_275,2024-02,42.3
user_275,2024-03,84.63
user_275,2024-04,63.84
user_275,2024-05,29.04
user_275,2024-06,15.02
user_275,2024-07,13.13
user_275,2024-08,26.32
user_275,2024-09,0.57
user_275,2024-10,22.88
user_275,2024-11,12.44
user_275,2024-12,190.55
user_276,2024-01,48.08
user_276,2024-02,0.72
user_276,2024-03,14.98
user_276,2024-04,79.5
user_276,2024-05,3.24
user_276,2024-06,2204.85
user_276,2024-07,5.62
user_276,2024-08,396.58
user_276,2024-09,161.18
user_276,2024-10,191.35
user_276,2024-11,6.17
user_276,2024-12,46.39
user_277,2024-01,2.86
user_277,2024-02,11.34
user_277,2024-03,205.33
user_277,2024-04,338.95
user_277,2024-05,142.27
user_277,2024-06,66.6
user_277,2024-07,3.66
user_277,2024-08,3.92
user_277,2024-09,245.57
user_277,2024-10,3.46
user_277,2024-11,116.27
user_277,2024-12,11.67
user_278,2024-01,2.51
user_278,2024-02,997.31
user_278,2024-03,119.34
user_278,2024-04,47.32
user_278,2024-05,422.79
user_278,2024-06,951.0
user_278,2024-07,113.02
user_278,2024-08,18.61
user_278,2024-09,20.93
user_278,2024-10,1323.07
user_278,2024-11,68.01
user_278,2024-12,116.21
user_279,2024-01,2.22
user_279,2024-02,233.42
user_279,2024-03,75.78
user_279,2024-04,68.69
user_279,2024-05,18.79
user_279,2024-06,19.22
user_279,2024-07,39.2
user_279,2024-08,42.13
user_279,2024-09,3.09
user_279,2024-10,607.14
user_279,2024-11,1.9
user_279,2024-12,35.36
user_280,2024-01,106.09
user_280,2024-02,216.91
user_280,2024-03,50.7
user_280,2024-04,187.58
user_280,2024-05,3402.21
user_280,2024-06,139.21
user_280,2024-07,1.19
user_280,2024-08,309.53
user_280,2024-09,6.66
user_280,2024-10,40.06
user_280,2024-11,16.04
user_280,2024-12,14.17
user_281,2024-01,149.02
user_281,2024-02,1268.53
user_281,2024-03,487.01
user_281,2024-04,3.58
user_281,2024-05,1.41
user_281,2024-06,1.95
user_281,2024-07,73.78
user_281,2024-08,224.14
user_281,2024-09,18.08
user_281,2024-10,22.28
user_281,2024-11,49.41
user_281,2024-12,141.08
user_282,2024-01,89.42
user_282,2024-02,10.58
user_282,2024-03,15.05
user_282,2024-04,528.5
user_282,2024-05,7.7
user_282,2024-06,0.56
user_282,2024-07,1.81
user_282,2024-08,0.39
user_282,2024-09,216.52
user_282,2024-10,16.36
user_282,2024-11,42.84
user_282,2024-12,162.39
user_283,2024-01,1.09
user_283,2024-02,413.05
user_283,2024-03,37.66
user_283,2024-04,5.78
user_283,2024-05,165.46
user_283,2024-06,19.49
user_283,2024-07,30.7
user_283,2024-08,3.65
user_283,2024-09,18.71
user_283,2024-10,5.0
user_283,2024-11,52.3
user_283,2024-12,49.53
user_284,2024-01,5.41
user_284,2024-02,167.1
user_284,2024-03,151.64
user_284,2024-04,3.25
user_284,2024-05,91.75
user_284,2024-06,49.47
user_284,2024-07,57.77
user_284,2024-08,36.56
user_284,2024-09,82.54
user_284,2024-10,31.88
user_284,2024-11,968.69
user_284,2024-12,27.84
user_285,2024-01,209.15
user_285,2024-02,29.74
user_285,2024-03,299.31
user_285,2024-04,31.32
user_285,2024-05,183.93
user_285,2024-06,137.64
user_285,2024-07,15263.09
user_285,2024-08,98.02
user_285,2024-09,63.97
user_285,2024-10,9.47
user_285,2024-11,25.84
user_285,2024-12,522.25
user_286,2024-01,19.5
user_286,2024-02,16.95
user_286,2024-03,58.73
user_286,2024-04,188.47
user_286,2024-05,21.64
user_286,2024-06,3.14
user_286,2024-07,4974.08
user_286,2024-08,335.11
user_286,2024-09,92.05
user_286,2024-10,15.85
user_286,2024-11,242.39
user_286,2024-12,5778.58
user_287,2024-01,290.92
user_287,2024-02,444.41
user_287,2024-03,4.91
user_287,2024-04,152.82
user_287,2024-05,41.4
user_287,2024-06,13055.23
user_287,2024-07,17.3
user_287,2024-08,144.02
user_287,2024-09,244.14
user_287,2024-10,110.37
user_287,2024-11,149.87
user_287,2024-12,5182.02
user_288,2024-01,90.18
user_288,2024-02,109.69
user_288,2024-03,0.86
user_288,2024-04,755.79
user_288,2024-05,20.38
user_288,2024-06,1364.48
user_288,2024-07,1385.4
user_288,2024-08,12.24
user_288,2024-09,0.74
user_288,2024-10,29.45
user_288,2024-11,6423.08
user_288,2024-12,97.01
user_289,2024-01,7.27
user_289,2024-02,39.96
user_289,2024-03,20.14
user_289,2024-04,98.0
user_289,2024-05,27.07
user_289,2024-06,6.23
user_289,2024-07,1740.26
user_289,2024-08,0.64
user_289,2024-09,175.33
user_289,2024-10,7.22
user_289,2024-11,0.17
user_289,2024-12,843.72
user_290,2024-01,5.44
user_290,2024-02,1045.38
user_290,2024-03,9.0
user_290,2024-04,82.74
user_290,2024-05,55.99
user_290,2024-06,4.01
user_290,2024-07,5.9
user_290,2024-08,2.57
user_290,2024-09,10.66
user_290,2024-10,304.71
user_290,2024-11,321.84
user_290,2024-12,2747.8
user_291,2024-01,138.8
user_291,2024-02,890.49
user_291,2024-03,88.36
user_291,2024-04,147.84
user_291,2024-05,53.14
user_291,2024-06,2.96
user_291,2024-07,0.82
user_291,2024-08,5.39
user_291,2024-09,117.93
user_291,2024-10,1458.74
user_291,2024-11,7.68
user_291,2024-12,4.89
user_292,2024-01,38.6
user_292,2024-02,17.25
user_292,2024-03,52.04
user_292,2024-04,155.56
user_292,2024-05,74.95
user_292,2024-06,27.28
user_292,2024-07,479.1
user_292,2024-08,6.96
user_292,2024-09,20.55
user_292,2024-10,28.02
user_292,2024-11,3.68
user_292,2024-12,51.61
user_293,2024-01,4.17
user_293,2024-02,21.11
user_293,2024-03,1247.84
user_293,2024-04,288.32
user_293,2024-05,435.5
user_293,2024-06,62.62
user_293,2024-07,444.4
user_293,2024-08,90.33
user_293,2024-09,45.81
user_293,2024-10,1161.04
user_293,2024-11,187.64
user_293,2024-12,296.44
user_294,2024-01,20.58
user_294,2024-02,336.69
user_294,2024-03,842.15
user_294,2024-04,345.11
user_294,2024-05,88.31
user_294,2024-06,13.73
user_294,2024-07,7.34
user_294,2024-08,222.02
user_294,2024-09,84.98
user_294,2024-10,10.09
user_294,2024-11,61.38
user_294,2024-12,1.81
user_295,2024-01,81.42
user_295,2024-02,10.23
user_295,2024-03,6.4
user_295,2024-04,57.49
user_295,2024-05,7.05
user_295,2024-06,9.65
user_295,2024-07,89.8
user_295,2024-08,10.52
user_295,2024-09,75.26
user_295,2024-10,706.26
user_295,2024-11,213.43
user_295,2024-12,61.31
user_296,2024-01,215.67
user_296,2024-02,53.56
user_296,2024-03,76.23
user_296,2024-04,77.73
user_296,2024-05,1433.4
user_296,2024-06,12.41
user_296,2024-07,28899.8
user_296,2024-08,436.48
user_296,2024-09,20.17
user_296,2024-10,54.85
user_296,2024-11,437.41
user_296,2024-12,97.91
user_297,2024-01,205.07
user_297,2024-02,19.91
user_297,2024-03,20.65
user_297,2024-04,264.69
user_297,2024-05,71.98
user_297,2024-06,13.56
user_297,2024-07,852.81
user_297,2024-08,408.77
user_297,2024-09,9.05
user_297,2024-10,139.31
user_297,2024-11,140.45
user_297,2024-12,47.2
user_298,2024-01,3.6
user_298,2024-02,84.66
user_298,2024-03,5.6
user_298,2024-04,32.8
user_298,2024-05,74.51
user_298,2024-06,72.22
user_298,2024-07,78.84
user_298,2024-08,50.1
user_298,2024-09,38.93
user_298,2024-10,490.5
user_298,2024-11,47.0
user_298,2024-12,88.57
user_299,2024-01,6.03
user_299,2024-02,15.14
user_299,2024-03,1930.78
user_299,2024-04,4.35
user_299,2024-05,178.29
user_299,2024-06,2.55
user_299,2024-07,17.87
user_299,2024-08,9.95
user_299,2024-09,4.81
user_299,2024-10,14260.76
user_299,2024-11,152.44
user_299,2024-12,16.1
user_300,2024-01,56.93
user_300,2024-02,247.74
user_300,2024-03,47.24
user_300,2024-04,1.26
user_300,2024-05,750.1
user_300,2024-06,2.62
user_300,2024-07,1256.45
user_300,2024-08,116.57
user_300,2024-09,24.21
user_300,2024-10,38.73
user_300,2024-11,52.61
user_300,2024-12,43.67
user_301,2024-01,247.39
user_301,2024-02,32.97
user_301,2024-03,289.49
user_301,2024-04,2.86
user_301,2024-05,98.86
user_301,2024-06,19.0
user_301,2024-07,30.13
user_301,2024-08,142.43
user_301,2024-09,7.39
user_301,2024-10,1560.16
user_301,2024-11,10.34
user_301,2024-12,0.82
user_302,2024-01,282.0
user_302,2024-02,3.81
user_302,2024-03,550.87
user_302,2024-04,174.67
user_302,2024-05,53.4
user_302,2024-06,234.37
user_302,2024-07,34.94
user_302,2024-08,11.35
user_302,2024-09,51.98
user_302,2024-10,1044.97
user_302,2024-11,697.47
user_302,2024-12,183.24
user_303,2024-01,8.72
user_303,2024-02,882.77
user_303,2024-03,106.15
user_303,2024-04,6.37
user_303,2024-05,22.28
user_303,2024-06,480.66
user_303,2024-07,159.85
user_303,2024-08,555.81
user_303,2024-09,35.54
user_303,2024-10,166.6
user_303,2024-11,3.54
user_303,2024-12,50.55
user_304,2024-01,2015.88
user_304,2024-02,50.99
user_304,2024-03,8.0
user_304,2024-04,16.71
user_304,2024-05,1.75
user_304,2024-06,21.7
user_304,2024-07,6572.71
user_304,2024-08,50.14
user_304,2024-09,2969.82
user_304,2024-10,85.74
user_304,2024-11,12.24
user_304,2024-12,89.41
user_305,2024-01,262.81
user_305,2024-02,34.17
user_305,2024-03,36.29
user_305,2024-04,0.47
user_305,2024-05,31.62
user_305,2024-06,483.68
user_305,2024-07,6.79
user_305,2024-08,43.56
user_305,2024-09,16.94
user_305,2024-10,12.68
user_305,2024-11,40.19
user_305,2024-12,71.14
user_306,2024-01,693.05
user_306,2024-02,14.47
user_306,2024-03,814.19
user_306,2024-04,4.08
user_306,2024-05,87.18
user_306,2024-06,1.61
user_306,2024-07,70.51
user_306,2024-08,110.0
user_306,2024-09,0.38
user_306,2024-10,171.1
user_306,2024-11,12.19
user_306,2024-12,38.84
user_307,2024-01,596.63
user_307,2024-02,219.89
user_307,2024-03,48.34
